index,frame,latitude,longitude,magnitude
8438,118,38.457,-30.3251,4.6
8439,118,19.3075,-155.2153333,2.56
8440,118,-2.8746,143.3724,4.5
8441,118,-24.378,-66.9543,4.3
8442,118,67.8477,-160.951,2.7
8443,118,67.8381,-160.8674,2.8
8444,118,19.5073,-68.7231,4.09
8445,118,51.3652,179.7748,3.3
8446,118,13.041,145.4614,4.6
8447,118,38.2298,72.1636,4.1
8448,118,18.5352,145.4022,4.3
8449,118,17.80266667,-66.95616667,2.53
8450,118,4.1589,125.4725,4.4
8451,118,-57.9585,-25.6081,4.3
8452,118,38.6882,137.6447,4.3
8453,118,17.824,-66.948,2.61
8454,118,59.0222,-153.2868,3.5
8455,118,17.95383333,-66.83383333,2.6
8456,118,67.8291,-160.8712,3.7
8457,118,38.2325,122.9347,4.6
8458,118,-18.2051,176.4146,4.6
8459,118,-37.3494,78.1326,4.6
8460,118,19.9462,145.4015,4.1
8461,118,7.5103,-82.4869,4.2
8462,118,-7.5022,105.2117,4.4
8463,118,-10.2802,161.3712,4.3
8464,118,15.7251,39.6764,4.4
8465,118,15.8351,39.7125,4.2
8466,118,15.753,39.7214,5
8467,118,17.82133333,-66.95733333,2.62
8468,118,19.0883,-63.7685,3.74
8469,118,39.9586,142.8174,4.1
8470,118,40.2022,139.0631,4.6
8471,118,-17.4629,-177.1442,4
8472,118,-17.3388,-174.39,4.3
8473,119,42.14533333,-112.0855,2.55
8474,119,16.2436,-93.383,5.1
8475,119,43.5299,-127.472,3.5
8476,119,-34.8064,-111.5682,4.8
8477,119,62.0731,-148.4992,2.7
8478,119,2.6502,127.17,4.4
8479,119,52.0887,-170.6649,2.7
8480,119,5.1549,125.9794,4.4
8481,119,-5.0296,152.9088,4.6
8482,119,-24.0111,-177.1794,4.7
8483,119,67.8313,-160.8186,2.5
8484,119,-34.7768,-111.8457,4.3
8485,119,51.2893,159.6762,4.8
8486,119,-15.8546,-176.5324,4.7
8487,119,51.2626,159.4995,4.2
8488,119,42.14866667,-112.0786667,2.78
8489,119,45.1295,-106.8894,2.9
8490,119,51.3551,159.8129,4.2
8491,119,19.38333333,-155.279,2.7
8492,119,26.0354,128.6182,4.4
8493,119,17.3772,94.2304,4.8
8494,119,53.9021,-163.9879,3
8495,119,1.0202,-85.3741,4.2
8496,119,-21.2797,-67.1753,4.2
8497,119,17.8026,-66.9595,3.45
8498,119,18.89383333,-64.81516667,3.14
8499,119,17.80666667,-66.9555,2.77
8500,119,24.0661,121.6656,4.2
8501,119,45.3364,148.4312,4.3
8502,119,18.76933333,-66.0465,2.86
8503,119,8.6702,126.6202,4.9
8504,119,-18.3319,-177.9992,4.2
8505,119,51.5784,-175.2165,3.4
8506,119,52.7484,-167.3739,2.6
8507,119,51.3963,-177.0397,2.5
8508,119,17.8463,-66.946,3.7
8509,119,-10.2581,161.3838,4.8
8510,119,19.0295,-64.76916667,3.1
8511,119,-36.8699,-73.6656,4.4
8512,119,8.9312,126.1518,4.5
8513,119,-18.0118,-178.5212,4.1
8514,119,28.1382,92.6067,4
8515,119,33.575,-116.8133333,2.7
8516,119,-14.1367,170.6052,5.2
8517,119,1.694,97.0405,4.6
8518,119,53.2085,-164.3147,2.7
8519,119,-4.0367,143.0393,4.4
8520,119,52.2972,-174.5856,3.3
8521,119,12.6385,142.6918,4.2
8522,119,18.3984,145.5555,4.2
8523,119,-23.2828,-175.7791,4.4
8524,119,40.39183333,-125.2493333,2.7
8525,119,-3.0795,127.6916,4.4
8526,119,19.39016667,-155.2431667,2.65
8527,119,19.38733333,-155.2418333,2.6
8528,119,19.382,-155.2388333,3.33
8529,119,67.8353,-160.86,3.5
8530,119,7.6981,-82.3909,4.5
8531,119,-6.9593,129.8215,4.3
8532,119,63.713,-149.4004,3.1
8533,119,51.5852,178.2368,2.5
8534,119,-6.6481,132.3736,4.2
8535,119,16.403,41.1463,4.2
8536,119,6.1757,126.7,4.4
8537,119,-21.73,-173.8691,4.7
8538,119,18.73183333,-65.68516667,3.16
8539,119,32.092,-101.646,2.6
8540,119,18.17566667,-67.1735,2.62
8541,119,35.6627,25.5517,4.2
8542,119,52.246,-173.7462,2.9
8543,119,-37.1477,78.1355,4.5
8544,119,1.8969,126.5866,4.3
8545,119,46.4747,153.6287,4.6
8546,119,61.5509,-146.3821,2.7
8547,119,37.9965,72.5237,4.1
8548,119,52.0088,179.8463,2.6
8549,120,18.3355,145.3051,4
8550,120,52.005,-171.5862,3.7
8551,120,51.3811,-176.032,3.4
8552,120,13.9921,120.6955,4.2
8553,120,53.4043,-164.3976,2.6
8554,120,-23.7729,-176.6814,4.6
8555,120,30.8201,138.4605,4
8556,120,5.8512,126.7129,4.4
8557,120,45.1158,-106.8519,2.9
8558,120,-6.9171,155.8659,4.3
8559,120,31.502,-103.422,2.6
8560,120,13.7994,-58.4107,5.1
8561,120,43.5319,-105.1753,3.4
8562,120,-24.291,-179.7876,4.3
8563,120,52.5386,-166.8895,3.8
8564,120,61.0354,-151.9578,2.5
8565,120,-23.9622,-177.0838,4.4
8566,120,-19.7918,-177.9486,4.1
8567,120,-27.7222,26.604,4.4
8568,120,4.9949,-76.0626,4.6
8569,120,-6.5042,154.9421,4.4
8570,120,40.40066667,-125.2236667,2.75
8571,120,-22.2248,174.3894,4.5
8572,120,-55.7099,-27.0196,5.5
8573,120,-23.7159,-67.0822,4
8574,120,51.4547,-175.9263,2.7
8575,120,-33.4082,179.9174,4.5
8576,120,23.7022,121.525,4.7
8577,120,2.2997,126.767,5.3
8578,120,57.7567,-142.8826,2.7
8579,120,50.077,-177.0527,3
8580,120,38.136,-26.4732,4.1
8581,120,38.3644,-26.4612,4.1
8582,120,40.18066667,-121.1215,2.56
8583,120,35.9876667,-119.9563333,2.63
8584,120,18.72416667,-67.1245,2.93
8585,120,-24.9666,179.841,5.4
8586,120,32.151,-101.075,2.6
8587,120,-13.7434,-71.7037,4.8
8588,120,23.7767,121.258,4.1
8589,120,-23.9362,-177.2603,4.6
8590,120,-23.9809,-177.2381,4.4
8591,120,5.3935,126.587,4.2
8592,120,32.411,-102.032,3
8593,120,32.411,-102.04,3.5
8594,120,-20.1918,-173.4472,5.1
8595,120,-40.2661,174.1976,4.6
8596,120,18.1626,-68.6491,3.96
8597,120,-58.5913,-25.1003,4.7
8598,120,53.8806,-164.2104,2.6
8599,120,44.6427,22.364,4.2
8600,120,24.1504,121.6864,4.4
8601,120,58.3468,-143.0101,3.2
8602,120,34.7629,23.2218,4.1
8603,120,-13.6491,66.4152,4.5
8604,120,-25.0078,-65.4968,4.6
8605,120,57.2148,-155.9474,2.7
8606,120,14.7868,108.3172,4.4
8607,120,52.1187,-175.0219,3
8608,120,-24.66,-177.3515,4.5
8609,121,-5.805,151.0146,4.9
8610,121,-5.8025,151.0714,5.8
8611,121,52.0473,177.9916,2.8
8612,121,41.6974,82.7139,4.2
8613,121,-20.6607,-68.9746,4.2
8614,121,-23.5456,-179.9772,4.1
8615,121,-18.7605,169.2401,4.8
8616,121,-24.539,178.8458,4.2
8617,121,13.9208,57.055,4.6
8618,121,60.2454,-153.1381,3.1
8619,121,33.8111667,-117.6445,4.12
8620,121,18.74066667,-65.56116667,3.15
8621,121,-21.9343,169.7827,4.3
8622,121,43.6976,-105.3764,3.2
8623,121,40.9159,78.3477,4.3
8624,121,52.2479,-174.6312,3.1
8625,121,-7.1223,129.1285,4.5
8626,121,32.504,-97.18,3.1
8627,121,32.495,-97.15,3.2
8628,121,10.5944,-62.7013,4.2
8629,121,44.9831,15.6333,3.8
8630,121,-5.692,153.6506,4.5
8631,121,6.2664,127.4059,4.2
8632,121,50.462,-174.5828,2.8
8633,121,-52.1293,139.4357,4.5
8634,121,29.0999,142.6126,4.5
8635,121,26.4249,96.4223,4.3
8636,121,15.6613,-97.4329,4.5
8637,121,30.3807,57.4781,4.3
8638,121,66.1014,-135.1407,2.5
8639,121,40.4005,-126.1118,2.9
8640,121,18.57766667,-66.65466667,2.59
8641,121,28.454,-98.703,2.5
8642,121,52.4724,-170.8343,2.8
8643,121,40.7284,-74.6754,2.6
8644,121,55.0569,-157.6228,2.5
8645,121,35.1777,69.2816,4.4
8646,121,-20.9146,-68.9445,4.5
8647,121,-15.8599,-174.545,4.2
8648,121,17.9135,-66.844,2.75
8649,121,58.0059,-137.4682,2.6
8650,121,19.39083333,-155.2431667,2.63
8651,121,-62.1217,-56.4911,4.8
8652,121,-9.507,148.8251,4.9
8653,121,-62.2182,-56.2735,5
8654,121,18.00033333,-66.81266667,2.69
8655,121,59.9166,-151.343,3.1
8656,121,-11.2354,123.3877,4.4
8657,121,-22.9985,-66.2854,4.5
8658,121,-23.4857,-179.3288,4.6
8659,121,40.0887,-119.6852,2.5
8660,121,-6.0703,130.518,4.4
8661,121,14.5045,-83.0078,4
8662,121,44.9652,15.6111,4.2
8663,121,-7.3576,107.4901,4
8664,121,33.8138333,-117.6381667,2.59
8665,121,18.87016667,-155.6468333,2.65
8666,121,-6.0257,147.052,4
8667,121,-6.0264,146.3653,4.2
8668,121,33.8155,-117.6375,2.84
8669,121,-7.1005,129.3481,4.6
8670,121,19.1645,-155.4808333,3.04
8671,121,19.13633333,-155.3745,3
8672,121,39.3804,71.8043,4.2
8673,121,-21.4461,-68.9993,5
8674,121,54.0071,-165.6415,3.4
8675,122,-33.0859,-179.1077,5.1
8676,122,-55.7061,-27.4442,4.5
8677,122,35.67166667,-97.41616667,3.35
8678,122,52.1223,-169.4017,3.2
8679,122,52.0917,-169.2959,3.1
8680,122,-18.7429,-177.4635,4.5
8681,122,-15.1116,-172.0637,4.9
8682,122,38.3585,39.2847,3.9
8683,122,-55.7653,-27.1013,4.3
8684,122,32.6295,-104.6695,2.6
8685,122,52.0025,-169.2818,2.8
8686,122,52.0307,-169.3591,4
8687,122,-55.3378,-26.7204,4.4
8688,122,13.629,121.0622,4.5
8689,122,-55.35,-26.699,4.5
8690,122,51.4884,-174.8758,3.3
8691,122,-14.8916,-171.7938,4.2
8692,122,43.7536,-105.2918,3.5
8693,122,52.0292,-169.2705,3.3
8694,122,52.0261,-169.3169,3.4
8695,122,53.8121,-165.9623,2.7
8696,122,67.8504,-160.9119,2.6
8697,122,52.1035,-169.3523,2.9
8698,122,52.0107,-169.3781,3.7
8699,122,19.3865,-155.2401667,2.55
8700,122,51.4629,179.5496,2.6
8701,122,45.5202,150.6107,4.4
8702,122,-21.5501,170.8013,4.5
8703,122,52.0182,-169.2819,2.5
8704,122,52.034,-169.2813,2.7
8705,122,-6.8386,110.7528,4.2
8706,122,51.996,-169.241,2.7
8707,122,51.9934,-169.2628,3
8708,122,52.0706,-169.3,3
8709,122,55.4127,-158.4034,2.5
8710,122,52.0899,-169.3225,2.5
8711,122,-2.9404,126.8092,4.9
8712,122,52.0327,-169.291,2.8
8713,122,67.826,-160.8976,3.7
8714,122,52.0288,-169.254,3.3
8715,122,52.0278,-169.3185,3.1
8716,122,52.0143,-169.3414,4.7
8717,122,31.215,-101.176,2.8
8718,122,28.981,-97.973,3.4
8719,122,52.0317,-169.2649,2.5
8720,122,17.92633333,-66.836,3.22
8721,122,19.38766667,-155.2473333,2.87
8722,122,52.0071,-169.2867,2.5
8723,122,52.0903,-169.3389,2.7
8724,122,51.9767,-169.2715,2.8
8725,122,51.9903,-169.3879,2.8
8726,122,52.1129,-169.3701,2.6
8727,122,52.0323,-169.2766,3.1
8728,122,52.0186,-169.2481,2.7
8729,122,51.7073,178.397,3
8730,122,52.0307,-169.2797,2.5
8731,122,23.9374,122.3485,4
8732,122,-4.8683,29.4774,4.8
8733,122,51.9714,-169.3656,2.5
8734,122,52.0896,-169.2886,2.7
8735,122,52.0396,-169.253,2.7
8736,122,52.0813,-169.3212,2.9
8737,122,-55.5137,-26.9201,5.2
8738,122,51.9768,-169.2575,3.2
8739,122,52.0495,-169.2856,2.9
8740,122,51.9948,-169.2931,2.7
8741,122,52.0533,-169.2592,3.9
8742,122,52.045,-169.3346,3.7
8743,122,52.0038,-169.2447,2.7
8744,122,55.9969,-159.203,2.5
8745,122,52.0418,-169.2718,3.6
8746,122,52.1138,-169.3339,4.1
8747,122,52.107,-169.34,4.1
8748,122,52.0406,-169.3182,3
8749,122,51.3632,-178.832,2.7
8750,122,52.0234,-169.2978,3.1
8751,122,11.436,-72.8008,4.4
8752,122,52.0087,-169.1921,2.8
8753,122,52.0593,-169.444,2.6
8754,122,52.015,-169.3244,2.9
8755,122,51.971,-169.2338,3.9
8756,122,52.0375,-169.3326,4
8757,122,52.065,-169.3034,3.3
8758,122,51.9994,-169.2547,3.7
8759,122,52.0849,-169.3159,3.9
8760,122,52.0509,-169.3645,5.4
8761,122,52.0647,-169.287,4.5
8762,122,-15.9698,167.7997,4.8
8763,122,-4.0309,142.9542,4.9
8764,122,51.9797,-169.3393,5.3
8765,122,52.0451,-169.3251,4.3
8766,122,51.9779,-169.2887,5.1
8767,122,52.1554,-169.4615,5.5
8768,122,54.9543,-157.4198,2.5
8769,122,-55.8566,-27.0254,5.2
8770,122,-55.6383,-27.089,5
8771,122,28.2027,57.5423,4.6
8772,122,31.672,-104.182,2.5
8773,122,1.3302,128.0641,4.6
8774,122,18.63433333,-66.71283333,2.66
8775,122,-9.579,148.8315,4.3
8776,122,-1.0753,136.8896,4.3
8777,122,-13.5527,-72.4815,5.1
8778,122,22.4411,121.5233,4.8
8779,122,-61.9985,-55.8303,4.6
8780,122,79.061,3.6703,4.4
8781,122,-62.0999,-56.3613,4.7
8782,122,18.2559,-76.6149,4.1
8783,122,19.6667,-63.3583,2.9
8784,122,33.8123333,-117.6345,2.5
8785,122,15.865,-97.3269,4.3
8786,122,41.7758,-126.8156,3.8
8787,122,-10.8574,162.2576,4.6
8788,123,-31.3866,179.3934,4
8789,123,53.2767,-164.4153,2.7
8790,123,-5.6237,154.2572,5.1
8791,123,-23.8785,-179.8679,4.2
8792,123,53.1869,-164.3752,3.1
8793,123,53.2697,-164.4078,2.9
8794,123,53.3282,-164.4821,3.5
8795,123,18.569,-65.03483333,3.43
8796,123,-20.1002,-177.4644,4.5
8797,123,51.8461,-169.561,3
8798,123,31.625,-104.375,3.2
8799,123,43.8028,-105.3405,3.3
8800,123,17.92933333,-66.86533333,3.34
8801,123,-19.2746,-69.4057,4.2
8802,123,-55.5077,-26.4365,4.5
8803,123,51.5165,178.5683,3
8804,123,-55.5278,-26.8044,5.1
8805,123,31.733,-104.107,2.8
8806,123,-31.3012,-178.1195,4.4
8807,123,0.1106,96.7685,4.4
8808,123,-20.9735,-70.7027,4.4
8809,123,-7.0959,129.2344,4.1
8810,123,52.0181,-169.326,2.5
8811,123,19.1622,121.0429,4.5
8812,123,51.9701,-169.3092,3.3
8813,123,-57.9622,-25.5014,4.2
8814,123,10.7819,125.1224,4.4
8815,123,65.5801,-165.2387,2.7
8816,123,51.8545,-178.6484,2.9
8817,123,84.202,109.7276,4.1
8818,123,37.2146,58.3044,4.2
8819,123,9.6863,-72.7936,4.6
8820,123,0.0058,127.2245,4.3
8821,123,18.78683333,-67.10516667,3.37
8822,123,-55.8752,-27.7291,5.1
8823,123,52.0253,-169.3024,2.5
8824,123,37.3885,-119.0233333,2.51
8825,123,10.8644,125.3349,5.7
8826,123,18.24083333,-67.97616667,3.29
8827,123,51.3865,-179.7023,2.7
8828,123,67.8418,-160.8527,2.9
8829,123,59.9654,-152.753,4.3
8830,123,51.9569,-169.2851,3.4
8831,123,52.0755,-169.3291,2.9
8832,123,51.9185,-170.833,2.7
8833,123,-45.3835,166.8976,4.5
8834,123,44.1031,149.1332,4.5
8835,123,53.2791,-165.7692,3.3
8836,123,-9.0338,-75.2977,4.3
8837,123,-17.6604,-69.6507,4.5
8838,123,36.4553,70.7444,4
8839,123,80.1809,-1.407,4.2
8840,123,18.49616667,-66.1465,3.04
8841,123,9.0328,122.4978,4.6
8842,123,18.51416667,-65.59316667,2.87
8843,123,36.1344,70.2508,4.2
8844,123,-25.4416,179.8275,4.3
8845,123,-23.2225,-179.6829,4.1
8846,123,48.7806,-128.7293,5
8847,123,53.7704,-164.1752,2.5
8848,123,19.39066667,-155.245,2.54
8849,123,19.38766667,-155.2396667,3.12
8850,123,19.38166667,-155.2411667,2.95
8851,123,19.38283333,-155.2385,2.93
8852,123,-55.2724,-26.7205,4.5
8853,123,51.9319,-169.3372,2.5
8854,123,52.0324,-169.3735,2.8
8855,123,51.9904,-169.2414,2.7
8856,123,51.6,-175.1617,2.5
8857,123,-20.0541,169.2845,4.1
8858,124,18.7573,144.9791,4
8859,124,51.7029,-177.4587,2.7
8860,124,13.9809,144.4906,4.1
8861,124,34.8828,28.0157,4.1
8862,124,-40.4856,175.7775,4.4
8863,124,59.8896,-141.3949,2.6
8864,124,37.2786,-104.4893,2.5
8865,124,10.7372,125.3869,4.3
8866,124,51.6757,-177.4569,2.5
8867,124,51.5106,-176.7254,2.5
8868,124,51.6571,-177.4474,2.7
8869,124,-19.2482,-175.8831,4.5
8870,124,59.5517,-151.9771,2.5
8871,124,-31.198,-178.218,4.8
8872,124,18.318,-67.7145,3.8
8873,124,1.5289,-84.9131,4.2
8874,124,1.6198,-84.7415,4.6
8875,124,1.5907,-84.7923,4.7
8876,124,-14.4422,167.1389,4.2
8877,124,43.8991,-129.3149,4.3
8878,124,-6.8736,147.8234,4.5
8879,124,-23.2069,-66.7763,4.4
8880,124,53.1413,-164.491,2.9
8881,124,-10.4992,34.1498,4.5
8882,124,63.2764,-151.5863,2.9
8883,124,-4.8136,151.5095,4.5
8884,124,51.3823,-176.3211,3.1
8885,124,39.9673,-117.8138,2.6
8886,124,30.3642,130.8781,4.2
8887,124,55.7125,-157.4878,2.8
8888,124,35.94116667,-97.88316667,2.82
8889,124,-16.8425,-173.2194,4.2
8890,124,51.0365,-179.4029,3
8891,124,38.807,-122.833,2.9
8892,124,27.2236,129.6044,4.3
8893,124,-55.4595,-27.2723,4.4
8894,124,18.13583333,-67.78833333,3.15
8895,124,35.6715,-97.41533333,2.61
8896,124,0.2887,123.789,4.5
8897,124,52.0578,-169.2844,2.7
8898,124,51.9992,-169.3274,2.9
8899,124,-30.1976,-177.2955,4.3
8900,124,41.57683333,-112.4186667,3.93
8901,124,-15.6574,-70.4002,4.6
8902,124,51.5593,178.8708,2.7
8903,124,18.02366667,-66.96783333,2.51
8904,124,55.8274,-159.4164,3
8905,124,60.7731,-146.4806,2.7
8906,124,-3.691,131.3583,4.7
8907,124,-24.8237,179.9726,4.4
8908,124,-1.1369,-14.245,5.4
8909,124,54.5124,-161.7705,2.7
8910,124,-30.0756,-177.9269,4.7
8911,124,-20.3156,-173.7224,4.9
8912,124,-16.7728,-173.6747,4.6
8913,124,-9.3686,118.9147,4.8
8914,124,-4.5459,-76.5756,4.9
8915,124,-14.611,167.2938,5.2
8916,124,19.312,-154.862,3.1
8917,124,23.1987,143.7666,4.6
8918,124,-21.5475,-66.6146,4.4
8919,124,-6.7262,145.0464,4.5
8920,124,23.2085,143.8328,4.7
8921,124,59.7544,-153.1565,3
8922,124,31.473,-94.398,2.6
8923,124,51.9993,-169.3072,2.5
8924,124,-55.3995,-26.5842,4.4
8925,125,41.59483333,-112.4076667,3.37
8926,125,41.579,-112.4183333,4.37
8927,125,19.3237,120.467,4.4
8928,125,52.8497,-163.756,3
8929,125,17.90216667,-66.5845,2.5
8930,125,44.3654,-115.2127,2.8
8931,125,53.6959,-164.2858,3.2
8932,125,53.6846,-164.2685,2.8
8933,125,-31.9971,-178.7016,4
8934,125,53.7338,-164.3013,2.9
8935,125,-22.1475,-63.6644,4.5
8936,125,43.0326,-126.1643,3
8937,125,63.5227,-148.8267,3.6
8938,125,-6.3338,-106.0863,4.5
8939,125,-3.3053,130.9364,5.5
8940,125,-5.535,35.8071,4.1
8941,125,-5.9691,-106.965,4.5
8942,125,17.9115,-66.84766667,3.09
8943,125,54.6897,-161.2203,3.9
8944,125,33.2206667,-116.0846667,2.54
8945,125,-37.0966,-94.9911,4.8
8946,125,-37.1794,-95.556,4.9
8947,125,-37.1241,-95.1887,4.5
8948,125,-37.098,-94.6767,4.8
8949,125,15.0287,119.9468,4.8
8950,125,51.9925,179.8038,3
8951,125,-3.3167,130.9618,6.1
8952,125,52.0084,-169.2693,2.7
8953,125,-5.3546,152.2112,4.9
8954,125,-17.718,-178.7792,4.2
8955,125,-15.5801,-174.8584,4.6
8956,125,36.5731,142.4213,4.2
8957,125,-21.5822,170.278,4.5
8958,125,58.9377,-154.8523,2.6
8959,125,-6.0021,-106.8918,5.4
8960,125,12.4501,-90.2794,4.3
8961,125,18.9975,-80.7069,4.5
8962,125,54.2897,-166.2691,3
8963,125,-5.8783,146.7752,5.1
8964,125,40.32866667,-125.1428333,2.73
8965,125,18.5341,-68.719,4.48
8966,125,-58.4609,-25.6943,5.2
8967,125,40.38233333,-125.1673333,3.03
8968,125,-23.8457,-66.7646,4.4
8969,125,-4.9366,133.6822,4.3
8970,125,65.1937,-174.5536,3.8
8971,125,18.9551,-65.385,3.57
8972,125,-3.1731,130.7625,4.9
8973,125,60.9994,-151.6297,3.4
8974,125,18.34166667,-63.8155,3.4
8975,125,-11.9997,-77.8589,4.6
8976,125,31.951,-102.042,2.6
8977,125,-5.8222,-75.268,4.6
8978,125,-23.0303,-68.5215,4.2
8979,125,-24.0465,-66.9632,4.4
8980,125,-5.7715,147.4516,5.3
8981,125,-5.7969,147.3691,4.8
8982,125,37.2625,-118.1558333,2.67
8983,125,-21.1413,-68.8933,4.3
8984,125,18.861,-64.3851,3.74
8985,125,52.9219,-163.8153,5.2
8986,125,32.3033333,-115.3248333,2.59
8987,125,32.277,-115.3455,2.63
8988,125,53.7857,-163.4005,2.7
8989,125,52.1903,-169.3689,3
8990,125,-19.3137,-175.9129,5.7
8991,125,-17.1011,-178.8199,4.3
8992,125,32.3056,140.5662,4.5
8993,125,-61.2923,154.8223,4.2
8994,125,-2.1168,100.5858,4.9
8995,125,-3.2789,139.8687,4.2
8996,125,20.0756,145.3376,4.4
8997,125,52.0454,-176.0066,2.6
8998,125,-29.411,-178.6893,5.2
8999,125,2.0194,-76.027,4.4
9000,125,53.9807,-159.7473,2.7
9001,125,10.9361,141.3275,5.5
9002,125,61.837,-150.5116,2.7
9003,125,-33.6893,-70.8341,4.3
9004,125,57.2253,-149.9313,2.6
9005,125,63.0372,-151.056,2.5
9006,125,-13.4343,-71.604,5
9007,125,52.1458,-176.0201,2.6
9008,125,51.9823,-169.2439,2.8
9009,125,52.0184,-169.3705,2.9
9010,125,51.9987,-169.342,3.1
9011,125,-28.3187,-174.6042,4.6
9012,125,6.4617,126.6389,4.5
9013,125,-60.2581,-24.8554,4.5
9014,125,31.612,-104.511,3.5
9015,125,12.9107,-91.1889,4.2
9016,126,-1.0587,120.5697,4.5
9017,126,-19.0532,-177.713,4
9018,126,31.965,-103.335,3
9019,126,-25.4128,179.6754,4.3
9020,126,56.1529,-149.7808,2.9
9021,126,5.7336,127.6058,4.4
9022,126,-7.404,128.5122,4.8
9023,126,-0.4089,-4.7752,4.7
9024,126,52.5935,-168.7683,2.8
9025,126,-13.0268,166.7259,4.9
9026,126,-6.0995,102.9301,4.4
9027,126,24.176,121.8987,4.2
9028,126,52.4027,-174.6991,3
9029,126,55.073,164.9525,4.4
9030,126,44.3389,-114.8559,2.7
9031,126,-37.0866,-95.4207,4.6
9032,126,0.4825,-77.5688,4.8
9033,126,0.4474,-77.5722,4.9
9034,126,-25.255,179.8111,4.4
9035,126,-17.1678,-65.0802,4.8
9036,126,8.0283,-75.3563,4.5
9037,126,52.364,-176.2198,2.9
9038,126,-25.5205,-176.4128,4.3
9039,126,18.516,-66.45066667,3.01
9040,126,36.5275,70.2909,4.1
9041,126,61.9822,-150.834,2.7
9042,126,-5.3546,134.08,4.3
9043,126,52.1198,-169.3746,2.6
9044,126,67.9576,-177.915,4.3
9045,126,68.0292,-177.6346,5.3
9046,126,-52.6116,21.28,4.9
9047,126,56.2935,-156.6554,2.6
9048,126,23.7307,121.5574,5.2
9049,126,54.5408,-160.8407,2.6
9050,126,23.7213,121.5958,5.6
9051,126,-30.5893,-178.1658,4.5
9052,126,51.0618,-169.9623,3.2
9053,126,65.0053,-2.4996,4.5
9054,126,-22.2817,171.4797,4.5
9055,126,17.4887,145.3972,4.3
9056,126,-59.1777,-60.528,4.6
9057,126,-20.839,-68.8906,5
9058,126,30.0676,131.0629,4.8
9059,126,18.5217,145.6489,4.4
9060,126,-3.2428,131.0326,4.5
9061,126,-3.6081,127.6341,4.3
9062,126,37.1304,142.3244,4.3
9063,126,39.1978,15.1884,4.3
9064,126,50.7066,177.3649,4
9065,126,42.8331,79.0969,4.3
9066,126,-56.1299,-26.4252,4.3
9067,126,19.234,120.4657,4.6
9068,126,2.4434,128.4389,4
9069,126,-30.6408,-71.3283,4.1
9070,126,-6.2899,130.3279,4.4
9071,126,51.5115,177.9603,3.2
9072,126,-3.3818,131.0706,4
9073,126,-4.2431,104.731,4.1
9074,126,-3.4156,131.0652,4.6
9075,126,-6.181,-106.6618,5
9076,126,23.3208,143.7022,4.5
9077,126,41.593,-112.4216667,2.64
9078,127,1.817,126.5267,4.3
9079,127,-37.4653,-74.464,4.4
9080,127,-41.3806,-86.576,5
9081,127,31.679,-104.191,3.2
9082,127,-41.3235,-84.5932,4.9
9083,127,-4.4386,-81.9917,4.4
9084,127,-9.1457,115.8631,4.7
9085,127,-24.2119,-67.1366,4.6
9086,127,-24.8928,-179.9016,4.3
9087,127,42.4345,-126.2559,2.7
9088,127,27.0657,140.3168,4.5
9089,127,31.668,-104.198,3.2
9090,127,19.3282,120.3924,4.7
9091,127,31.671,-104.188,3.3
9092,127,31.67,-104.192,3.5
9093,127,19.38416667,-155.2395,3.26
9094,127,17.94966667,-66.85683333,3.02
9095,127,28.371,-100.037,2.5
9096,127,33.0594,138.3064,4
9097,127,17.84833333,-66.85933333,2.81
9098,127,44.337,-114.8666,2.5
9099,127,52.075,-171.552,3.6
9100,127,-5.556,146.1426,4.4
9101,127,61.3875,-150.0724,2.7
9102,127,-15.0198,167.0692,4.3
9103,127,51.767,179.705,3.8
9104,127,-59.4499,-17.9081,5.6
9105,127,52.097,-171.1545,3.6
9106,127,14.0853,-92.9778,4.1
9107,127,5.729,124.6392,5
9108,127,23.7183,121.5536,4.2
9109,127,-7.4172,128.7221,4.2
9110,127,18.4356,-100.7801,4.5
9111,127,41.5885,-112.4276667,2.83
9112,127,28.377,-100.072,2.6
9113,127,52.818,-162.5564,2.7
9114,127,51.5717,-176.3883,3
9115,127,24.2349,127.2133,4.3
9116,127,54.012,-165.1416,2.7
9117,127,-20.6647,-177.0883,4.3
9118,127,52.0539,-169.3125,2.6
9119,127,31.666,-104.308,3.5
9120,127,31.664,-104.32,3.3
9121,127,-10.5962,-74.7418,4.4
9122,127,-21.7187,169.8126,4.7
9123,127,11.3088,125.7334,5
9124,127,-57.5818,-26.0531,5.1
9125,127,35.3248333,-118.5401667,2.74
9126,127,55.4189,164.8631,4.2
9127,127,43.6724,146.4906,4.2
9128,127,-20.2732,-178.0421,4.3
9129,127,41.58916667,-112.4211667,3.09
9130,127,51.327,178.5685,3.2
9131,127,54.2139,-159.7646,3.1
9132,127,11.0252,-86.6697,4
9133,127,52.0081,-172.3192,3.7
9134,127,-4.301,152.7453,4.4
9135,127,40.57266667,-124.7076667,2.63
9136,127,-8.4503,111.1264,4.6
9137,127,-29.8732,-177.6412,4.5
9138,127,-13.9523,167.4588,4.4
9139,127,19.1255,-64.6713,3.94
9140,127,18.9905,-67.5755,3.28
9141,127,-5.7234,151.6116,4
9142,127,24.3778,94.8016,4.4
9143,127,13.7955,-92.2561,4.2
9144,127,31.543,-104.153,3.1
9145,127,-6.2045,146.1498,4.5
9146,127,-6.6524,127.3912,4.2
