Frame,latitude,longitude,depth,mag
34,24.5236,93.8824,66.28,4.5
34,3.71,126.7358,42.43,4.5
34,25.8032,144.7537,10,4.5
34,13.0314,125.0022,35,4.6
34,-3.3584,145.0986,10,4.6
34,5.0593,127.4199,109.36,4.7
34,46.7464,152.638,35,4.9
34,38.4606,73.9574,125.06,4.5
34,-1.1199,100.6763,97.45,4.8
34,-7.5167,127.8679,152.19,4.6
34,-24.431,-175.7176,10,5.3
35,-20.928,169.6515,50.57,4.9
35,17.1381,120.6774,92.28,4.7
35,-2.4128,140.2792,15.39,4.5
35,18.1358,-68.5523,74,5.3
35,-18.1524,-177.8862,618.7,4.6
35,21.1824,144.8352,85.32,4.9
35,13.7245,145.1192,118.26,4.6
35,-17.3865,-178.804,534.7,4.6
35,37.6521,21.1239,10,4.5
35,-2.4081,-79.8348,70,5.8
35,45.5064,150.8961,58.73,4.5
35,-0.4203,98.0357,19,5.6
35,44.6404,-28.2106,10,4.9
35,-0.4569,97.919,10,4.5
35,33.5823,141.0803,52.83,4.8
35,39.052,20.5868,7.73,5.4
35,-2.9755,146.6641,10,4.5
35,-37.3622,178.6703,35,4.6
35,14.9423,145.4708,124.35,4.5
35,-2.7818,-78.5671,85.71,4.8
36,36.5363,70.8346,183.74,4.5
36,35.1073,74.0402,30.14,4.5
36,36.6132,30.1769,10,4.5
36,15.6582,-92.4565,164.18,4.9
36,35.103,74.1694,20.67,5.2
36,35.4678,141.3404,36.74,4.7
36,30.9281,131.8165,10,4.9
36,40.9017,48.5879,10,4.6
36,-9.4972,106.8135,10,4.6
36,40.8961,48.6067,10,5
36,-0.3551,122.983,72.26,4.5
36,2.5882,128.4361,63.58,5
36,-32.379,-179.9624,196.31,4.8
36,-3.0672,118.6147,10,4.8
36,-8.3174,104.0175,10,4.6
36,13.8652,121.8442,10,4.6
36,-12.1406,166.4085,10,4.9
36,15.858,120.6186,130.2,5.5
36,23.9495,124.6371,29.51,4.8
36,2.2909,128.7812,35.68,4.9
37,-23.0933,-176.956,166.62,4.9
37,-8.0654,158.1969,91.43,4.6
37,21.4004,146.1047,8.93,5.3
37,-19.8905,-71.0435,12.98,5.2
37,-16.0725,-172.8743,13.4,4.6
37,2.7331,-31.1185,10,4.9
37,-20.3432,-176.3854,229.46,4.5
37,-8.2165,117.5068,184.44,4.5
37,-19.9715,-71.0669,13.12,4.5
37,9.8098,126.534,10,4.6
37,-8.4462,161.0288,58.98,5.2
37,12.0385,143.5615,10,4.6
37,1.4669,126.4203,40,5.7
37,-8.0727,154.8291,10,4.6
37,6.8774,137.6837,10,4.5
37,41.7156,143.932,15.18,4.9
37,-6.2847,149.8897,10,4.8
37,2.2963,128.7661,21.17,5.2
37,-2.2376,138.9759,32.58,4.9
38,-12.8153,45.3507,10,4.5
38,26.6242,129.6758,10,4.6
38,25.0438,-45.3813,10,4.6
38,-53.0744,140.3694,10,4.5
38,18.4768333,-156.2968333,26.83,4.62
38,-10.6559,-78.5115,40.46,4.9
38,3.968,128.9104,10,4.6
38,30.9921,-41.568,10,4.5
38,-32.8442,57.1155,10,5.5
38,24.9562,142.5934,10,4.6
38,-10.1631,118.8587,35,4.5
38,9.8456,126.5791,20,5.9
38,9.8968,126.3195,10,4.6
39,9.8291,126.2977,10,4.9
39,9.8217,126.1452,10,4.5
39,9.7131,126.201,10,4.6
39,9.8725,126.6051,10,4.6
39,9.9099,126.208,10,5
39,9.8672,126.3424,10,4.7
39,9.8215,126.5322,10,4.7
39,9.8335,126.4261,10,5.2
39,9.7904,126.2149,10,4.5
39,9.8515,126.3345,10,4.5
39,9.6398,126.1392,10,4.6
39,9.845,126.3992,10,4.6
39,-30.8677,-179.0768,131.05,4.8
39,9.9179,126.1476,10,4.6
39,10.1174,126.6208,10,4.5
39,9.8404,126.1799,10,4.5
39,9.956,126.3384,10,4.7
39,9.8862,126.3685,10,5
39,10.0085,126.4619,10,4.6
39,71.5625,-3.0759,10,4.6
39,9.7854,126.1926,10,4.7
39,9.8769,126.3524,10,4.9
39,52.6654,158.7277,76.14,4.6
39,9.9064,126.3585,10,4.6
39,9.7305,126.362,66.42,4.5
39,-9.7756,160.2201,37.7,4.7
39,2.3848,128.7175,18.66,4.5
39,-58.8273,-25.0238,10,4.7
39,9.7745,126.2979,10,4.6
39,9.7776,126.1294,10,5
39,2.812,127.0179,35,4.5
39,9.7507,126.3357,10,4.9
39,9.7906,126.4017,10,5
39,9.9568,126.3917,10,4.6
39,-17.9121,-178.2891,548.15,4.5
39,-19.5097,-175.0141,163.86,4.6
39,43.8606,145.5657,115.99,4.9
39,9.668,126.1227,10,4.6
39,10.2018,126.6839,10,4.5
39,-12.8761,45.2651,10,4.6
39,-8.3586,121.0421,10,4.5
39,5.5348,95.9095,148.27,4.6
39,-21.5615,-68.5543,136.57,4.7
40,-20.7488,-178.194,545.13,4.9
40,-22.1015,169.817,10,4.8
40,-21.6457,-68.3666,115.28,5
40,9.9369,126.7597,10,4.5
40,2.3156,128.7892,40.94,4.5
40,31.6816,49.5427,10,4.8
40,9.7777,126.2447,10,4.5
40,9.9047,126.2949,10,5
40,9.8677,126.3048,10,4.7
40,-16.6074,177.495,10,4.6
40,-14.8865,-178.3953,367.54,4.9
40,2.6897,127.2201,35,4.6
40,2.6007,127.0663,35,5
40,2.6467,127.0113,35,4.5
40,-59.085,-25.0039,10,4.5
40,-17.6927,-178.198,587.49,4.5
40,2.6737,127.1991,35,4.6
40,9.7132,125.9634,10,4.6
40,0.3784,126.2632,35,5
40,4.7911,-75.4567,151.94,4.6
40,10.0974,126.4462,10,4.7
40,27.3345,96.3645,10,5
40,-22.714,170.5794,10,4.7
40,21.1828,143.4762,140.51,4.5
40,-58.7714,-26.5182,107.42,4.9
40,28.1937,129.529,36.3,4.9
40,2.6037,126.9834,56.07,4.7
40,27.0899,55.5458,10,5.4
41,-15.1113,-173.4927,10,5.1
41,9.798,126.1608,63.57,4.6
41,66.3077,-157.2255,7.7,4.8
41,-27.0423,-176.4606,21.65,4.5
41,-4.5666,101.5612,35,4.6
41,-4.6728,101.4624,10,4.6
41,9.7766,126.3265,24.22,5.2
41,9.8992,126.1535,10,4.8
41,9.8462,126.3298,10,4.6
41,9.9218,126.3803,10,4.6
41,-16.8093,-174.4909,184.81,4.5
41,15.4116,-94.8132,40.6,4.6
41,10.1413,125.7252,10,4.5
41,8.93,127.1602,10,4.5
41,-28.0204,-70.806,101.39,4.5
41,9.9547,126.136,10,4.5
41,10.24,-62.3438,10,4.6
41,-7.2639,122.9877,570.69,4.5
41,13.1988,-87.7188,192.61,4.7
41,27.0666,55.6283,10,4.5
41,-61.0731,-24.8591,10,4.6
42,0.2273,126.0832,35,4.5
42,6.0555,-82.6463,10,4.9
42,9.9106,126.3208,10,4.6
42,51.537,156.9133,136.6,4.9
42,31.0219,142.3814,10,4.9
42,-15.7596,-172.1771,10,5
42,-12.7494,45.5317,10,4.5
42,14.3974,85.73,10,4.9
42,-6.5839,128.9906,260.64,4.5
42,-6.3073,152.4775,10,4.5
42,-60.8642,-25.4645,10,4.6
42,2.6183,127.0926,35,4.6
42,-35.9677,-100.3466,10,4.8
42,-10.9108,164.2415,10,4.8
42,-11.3714,164.6588,10,4.6
42,4.925,126.2989,89,4.9
42,-3.0908,146.2844,10,5
42,-8.3791,116.7862,10,4.6
42,-6.0418,145.0013,105.83,4.7
42,-15.0563,168.0754,10,5.2
43,19.02,145.7965,144.32,6
43,22.8653,101.4423,10.34,4.5
43,24.8414,122.5829,11.38,4.5
43,40.5807,32.9597,10,4.8
43,-22.1066,169.4622,10,4.9
43,23.7144,121.6306,7.78,4.6
43,-50.6758,113.0951,10,4.7
43,-19.1916,65.8453,10,4.5
43,13.852,-47.192,10,4.8
43,-12.8555,45.2797,10,4.5
43,-31.3261,-178.4233,35,5
43,-31.4037,-179.0305,86.37,4.9
43,12.0733,143.4472,10,4.6
43,-57.4809,-25.0624,35,4.9
43,54.6631,160.6438,101.83,4.9
43,9.8029,126.5091,10,5
43,-10.0226,91.8327,10,4.7
43,-6.4068,143.5536,10,4.8
43,9.7154,126.0588,90.55,4.5
43,45.436,151.2925,32.67,4.9
43,-2.4199,127.3198,40.87,4.9
43,45.4153,151.3855,22,5
43,-13.4827,166.4101,10,4.9
43,-24.0324,-175.3623,10,5.1
43,45.3868,151.3158,35,4.9
44,9.7975,126.5544,10,4.9
44,-55.3931,-27.1793,10,4.9
44,-11.7259,-75.5001,10,4.9
44,-2.3928,138.2415,27.42,4.7
44,21.4254,144.3857,80.36,4.6
44,-8.989,112.591,76.09,4.7
44,11.6625,144.706,10,4.5
44,-6.7647,105.803,66.89,5
44,50.7098,-130.0867,10,5.3
44,33.8388,137.0948,359,4.5
44,6.5107,123.9533,10,4.6
44,28.0632,141.9561,35,4.6
44,2.2691,128.7363,52.68,4.9
44,45.3957,151.6399,35,4.6
44,0.6328,-77.7852,10,4.8
44,45.7287,150.3159,84.93,4.9
44,-5.7619,146.9952,128.37,4.5
44,-21.1601,-68.2244,119.24,4.5
44,9.8396,126.504,10,4.7
45,54.8376,164.6171,10,4.5
45,-3.1854,-80.486,46.92,4.7
45,-12.1674,-74.3097,10,5.5
45,-24.301,-179.8321,504.8,4.5
45,-6.5854,132.7169,35,4.5
45,45.7571,151.0705,75.02,4.6
45,35.4267,-36.0378,10,6.2
45,-23.8515,-67.3033,206.42,4.5
45,35.3439,-35.9106,10,5
45,5.7132,-76.1371,68.11,4.5
45,9.7893,126.4465,10,4.9
45,-55.3345,-27.1034,10,4.7
45,-9.2653,123.546,82.86,4.5
45,-55.1408,-31.6655,10,4.9
45,24.9958,141.4418,95.17,4.6
45,-18.196,-178.0983,574.29,4.8
45,-55.0944,-31.6276,10,4.5
45,-1.8547,151.0484,10,4.8
45,-18.0907,-178.0892,578.31,4.5
45,-30.0228,-71.3881,36.52,4.5
45,15.6156,-95.6717,13.54,4.5
45,-27.64,-178.0451,184.78,4.5
45,-0.0177,126.6829,50.7,4.5
45,-23.1819,-68.6171,92.69,4.5
45,-12.7993,45.3631,10,4.5
46,-13.6438,-111.6324,10,4.7
46,-15.7128,-174.825,295.57,5.3
46,23.7734,121.779,43.26,4.6
46,6.7885,126.7684,81.3,5.1
46,51.721,-176.9067,54.61,5
46,28.5693,141.6857,40.56,4.5
46,-0.6402,-19.9362,10,4.8
46,-15.1679,-178.8275,419.75,4.6
46,53.6466,-162.93,35,5.1
46,53.9876,160.1438,66.24,4.6
46,-55.7216,-124.947,10,5.6
46,-4.5147,101.9873,35,4.7
46,45.3075,151.4987,35,4.8
46,25.1268,124.6205,10,4.5
46,41.2144,-29.3456,10,4.5
46,41.2835,-29.2791,10,4.9
46,-2.4095,140.2014,8.85,5.3
46,41.3849,-29.2484,10,5.3
46,-12.8538,45.4535,10,4.5
46,25.3345,124.9617,18.47,4.9
46,17.5812,-102.8693,10,4.6
46,11.8601,143.7529,10,4.6
46,25.2928,125.0026,10,5.1
46,-2.491,140.1889,9.72,4.7
47,-6.9559,155.6404,35,4.7
47,41.406,-29.129,10,4.5
47,53.491,161.4278,10,4.6
47,-30.7405,59.3897,10,4.9
47,29.6284,-42.7857,10,4.7
47,25.2468,124.6278,10,4.8
47,22.4139,92.8472,10,4.8
47,-16.3247,178.8417,10,4.5
47,-3.2095,146.66,10,4.6
47,12.1516,143.495,10,4.5
47,-11.5429,118.8463,10,4.6
47,-26.4041,178.4435,612.77,4.6
47,-55.1004,-31.676,10,5.1
48,-15.9009,-172.6336,10,4.7
48,-54.9827,-31.4248,10,4.7
48,-54.9749,-31.804,10,4.6
48,1.1526,127.3921,159.5,4.5
48,-23.4656,-64.6916,10,5
48,-3.3412,152.1319,368.12,6.4
48,53.5014,161.6387,10,4.5
48,-31.888,57.58,10,4.9
48,-17.9152,-177.822,601.94,4.7
48,36.5701,22.9012,10,4.9
48,36.394,141.9953,20.17,4.8
48,-20.3284,-177.7919,535.15,4.8
48,-59.7256,-25.3085,21.24,4.5
48,20.6674,122.1168,169.04,5
48,-0.156,124.4118,75.32,4.6
48,-4.118,121.3536,10,4.6
48,33.4367,76.7294,23.88,4.5
48,-59.879,-25.8795,10,5.1
48,-59.9052,-25.6712,10,4.6
48,-59.9641,-25.6633,10,4.5
48,30.8652,137.106,494.63,4.5
48,30.8487,137.1228,489.28,4.5
48,1.6746,126.4169,68.26,5
48,-59.861,-25.6064,10,4.6
48,-59.8885,-26.0386,10,4.6
48,53.5379,161.4733,10,4.5
48,18.9198,-104.3449,35,4.8
48,51.1301,179.3115,35,4.8
48,51.7054,-179.9963,183.3,4.8
48,-0.8942,127.2917,18.28,5
48,25.4181,125.0474,10,4.6
48,-34.4072,55.4991,10,4.5
48,-16.8153,177.7027,19.84,4.6
49,-6.5782,129.7719,198.3,4.5
49,50.042,154.6493,144.97,4.8
49,-19.133,-172.8027,10,4.9
49,10.6625,125.7366,34.86,4.5
49,-32.9232,-178.6319,35,4.5
49,2.2488,128.7891,35,4.6
49,-9.5093,112.8605,23,5.7
49,-18.2227,-177.9441,549.7,4.6
49,19.4898,-64.8938,87,4.8
49,53.4373,161.4133,13.92,4.6
49,47.0558,153.8031,10,4.5
49,-21.5493,-174.113,10,5.2
49,12.3696,142.0037,59.31,4.5
49,-28.0144,-71.5304,21.45,4.8
49,-4.9262,153.3648,60.1,4.9
49,-11.0476,-75.5248,110.13,4.5
49,28.149,129.732,10,4.6
49,-13.538,167.2673,206,4.6
49,-14.579,-75.5934,44.66,4.9
49,-8.9608,-108.9572,10,4.6
49,4.1984,-76.781,69.32,4.6
49,-3.283,146.7414,10,4.7
49,-5.746,129.0308,258.69,4.6
50,36.4612,137.7487,10,4.6
50,-15.1635,-172.8819,10,4.7
50,4.0007,128.2746,75.04,4.8
50,4.0722,128.2118,72.91,4.8
50,-20.9256,168.7008,4.99,4.8
50,14.4882,-93.1822,10,4.6
50,-29.9091,-178.3924,12.91,4.6
50,-32.4702,-178.0981,10,4.6
50,38.8347,141.6817,71.29,4.6
50,-7.5085,130.3341,35,4.5
50,-24.944,179.8629,496.48,4.5
50,-5.4745,68.712,10,4.5
50,-6.5648,101.774,10,5.1
50,-37.0877,179.2032,10,4.5
50,-14.6292,167.2206,191.73,4.6
50,0.7627,126.1896,28.33,5.5
50,38.5249,68.9772,10,4.6
50,28.2852,130.2065,10,4.9
50,38.4699,97.2055,9.59,5
50,-6.8719,129.2135,217.07,4.6
50,18.069,121.8102,82.35,4.6
50,19.1948,99.615,10,4.6
51,14.6672,53.7054,10,5.3
51,11.0512,126.2367,10,4.7
51,53.598,161.2836,40.21,4.6
51,-37.0906,177.5871,125.67,4.7
51,-5.4296,151.5351,52.26,4.9
51,39.6916,26.4007,10,5.1
51,-24.4946,-176.6422,62.34,4.8
51,-24.3129,-67.1154,182.59,4.5
51,-23.9275,-176.3737,69.57,4.6
51,28.5622,129.9815,10,5
51,-5.7996,152.4656,10,4.9
51,-20.8509,-178.8392,614.79,5.5
51,-17.9971,-173.8068,151.89,4.6
51,-12.4765,166.8291,111.17,4.7
51,-20.8642,-70.6739,14.2,4.5
51,-11.1521,162.0232,27.02,4.9
52,-18.9939,-172.8294,10,4.9
52,42.76,141.9473,28,5.4
52,-30.9329,-179.0225,10,4.5
52,54.6908,164.6169,10,4.8
52,51.8221,-173.3178,45.23,4.5
52,6.3346,94.2511,73.93,4.6
52,-15.2699,-72.9909,77.17,5.2
52,55.6988,-149.337,6.46,4.6
52,-15.2377,-173.1969,10,4.7
52,26.2113,140.4495,10,4.5
52,-31.3228,-71.1834,91.01,4.5
52,49.3891,156.1871,35,4.7
52,-30.7502,-70.953,88.38,4.5
52,-2.1862,-77.0505,145,7.5
52,-2.2377,-79.7366,70.89,5.5
53,-8.4587,-75.1601,123.62,4.6
53,-7.6715,127.5633,170.15,4.5
53,8.4104,-82.9052,15.72,4.6
53,-52.4872,17.7321,10,4.8
53,-17.8432,-13.5249,10,5.4
53,6.8865,127.392,10.95,4.5
53,14.8823,120.1494,81.62,4.9
53,32.719,129.9579,10,4.5
53,1.0887,128.1998,10,5
54,-23.121,-66.6234,188.01,4.9
54,-21.6841,-63.1927,20.57,4.9
54,-24.0573,-175.9184,10,4.6
54,-9.8131,149.9294,10,5.1
54,-20.9356,169.2057,10,4.6
54,13.7881,144.5797,147.71,4.5
54,64.6367,-17.5689,10,4.5
54,29.497,104.5382,10,4.9
54,1.6692,127.5182,117.15,4.6
54,12.5784,-89.2273,35,4.5
54,-23.7919,-175.1614,10,4.7
54,-57.6116,157.6568,10,5.4
55,0.4927,122.1832,97.67,5.1
55,71.8899,-1.2203,10,4.5
55,17.8014,120.292,37.32,4.5
55,-10.5603,165.8109,102.53,4.8
55,-23.2931,-114.7325,10,4.6
55,12.7449,-88.513,53.65,4.5
55,29.4709,104.5609,10,4.6
55,-4.5048,151.8888,157.07,4.9
55,29.4699,104.6093,10,4.9
55,-37.0535,179.2592,10,4.6
55,-25.9832,-175.3211,10,4.5
56,43.9791,148.2896,35,4.6
56,4.2909,-32.6219,10,5.5
56,-29.7751,-71.813,10,5.3
56,4.3113,-32.6758,10,4.9
56,-55.9712,147.09,10,4.6
56,45.0483,147.7935,104.71,5
56,14.6611,-93.7387,23.6,4.5
56,14.5789,-93.6176,10,4.6
56,12.9916,-88.7166,63.5,4.5
56,-29.6718,-71.3338,35.82,4.5
56,36.5026,70.7153,158.72,4.5
56,-31.957,-179.4649,97.94,4.6
56,-16.1667,-174.361,99.53,4.6
56,-18.8459,-173.5688,10,4.6
56,-30.1663,-71.4669,47.16,4.9
56,38.946,20.4908,10,4.5
56,-5.4094,142.0032,48.92,4.5
57,-4.0019,129.5449,107.82,5.1
57,-12.6513,45.5703,10,4.8
57,-56.0967,-26.8805,35.33,4.6
57,5.2088,127.2955,109.72,4.8
57,38.2916,142.0529,35,4.9
57,-21.9732,-179.4628,587.77,4.9
57,-49.516,-116.3691,10,5.1
57,-8.6828,123.8886,99.76,4.8
57,-49.4975,-116.1319,10,4.6
57,53.5802,161.6118,35,4.5
57,33.0339,47.5653,10,4.6
57,-6.6573,129.8355,176.42,4.9
57,-57.4153,-23.5848,10,5
57,14.5599,-93.7832,10,4.5
58,1.8858,-97.8806,10,4.5
58,2.0378,-97.8451,10,4.5
58,15.3486,-91.7524,195.41,4.5
58,2.2869,-97.8174,10,4.6
58,-1.2342,101.522,10,4.5
58,26.5741,129.6158,10,4.5
58,-1.3226,101.5784,10,5.4
58,7.3155,94.3711,108.23,5
58,-49.3442,127.5149,10,4.6
58,-7.3773,105.2049,40.89,4.7
58,-26.8103,-177.0686,68.7,4.7
58,-10.7694,166.0598,128.75,4.5
58,-21.4912,-176.0642,70.36,4.8
58,-24.0182,-67.0469,178.29,4.5
58,7.5343,94.1586,10,4.7
58,-38.293,78.3758,10,4.8
58,-38.5147,78.225,10,4.6
58,-8.0993,117.8743,10,4.7
58,-15.0325,166.2594,46.96,4.8
59,56.652,-34.4474,10,4.5
59,35.5184,141.0626,36.5,4.5
59,-2.0515,99.8849,23.94,4.8
59,-20.2743,-179.008,657.62,4.5
59,-4.5722,137.9082,31.19,4.5
59,27.4998,128.6674,35,4.6
59,-42.7777,-74.2134,23.88,4.8
59,-37.5069,179.1999,10,4.6
59,37.6498,20.9404,10,4.9
59,-17.5653,-69.7476,151.47,4.8
59,50.3698,155.6102,141.81,4.6
59,-28.2499,-63.2866,577.65,5.5
59,5,125.3574,179.38,5.2
59,-53.4172,159.5739,10,5.9
59,13.6651,-88.4866,200.8,4.5
59,-55.639,-26.4567,10,4.5
59,11.0077,-86.3351,35,4.5
59,-26.2786,27.7985,5,4.9
59,-6.2972,142.7282,35,4.7
59,-14.7131,-70.1546,267,7
59,7.2418,126.9791,35,4.9
60,-5.5774,151.964,63.94,4.5
60,-11.9829,167.9236,318.53,4.8
60,-55.7764,-26.8029,10,4.5
60,-55.7593,-27.2263,37.63,4.6
60,17.058,120.6413,115.48,4.5
60,-30.5876,-71.6336,23.99,5
60,-23.9846,179.9946,507.97,4.8
60,-7.2488,120.3038,558.63,4.6
60,30.8634,142.2525,12.12,4.8
60,-6.9623,155.782,31.55,5.5
60,-17.5363,-178.4976,590.66,4.5
60,41.9469,146.894,18.73,5.9
60,46.5387,-27.347,10,4.9
60,-33.702,-72.535,10,4.5
60,46.1831,149.7916,173.63,4.6
61,-9.7816,150.0472,10,4.8
61,30.8682,142.0072,10,5.4
61,22.2659,143.7759,109.86,4.9
61,18.6542,120.3562,15.68,5.6
61,18.6258,120.346,10,4.9
61,-33.6774,-72.5954,10.42,5.5
61,20.8965,121.5891,61.7,4.5
61,2.8048,128.5851,227.84,4.5
61,-18.6517,169.3074,269.93,4.6
61,1.0807,96.9479,10,4.5
61,-12.8318,45.5183,10,4.5
61,28.8375,67.389,16.68,4.5
61,-30.5788,-178.0205,35,5.4
61,-1.491,120.1639,10,4.9
61,4.3147,124.9355,58.4,4.5
62,47.8312,-27.6226,10,4.6
62,47.8936,-27.1642,10,4.7
62,18.4451,-101.4137,49.22,5.1
62,16.4537,-95.0643,75.99,4.6
62,-8.1495,122.9083,35,4.6
62,-31.8097,-178.0008,10,4.9
62,-18.0451,-172.792,10,4.6
62,-56.1101,-27.4271,105.57,4.8
62,-18.4291,-172.4683,10,4.6
62,-5.2208,146.2053,10,5.9
63,-5.23,146.2728,10,4.8
63,53.5669,108.7149,10,4.6
63,-5.0842,146.0701,49.61,4.5
63,-22.2726,169.4187,7.81,4.7
63,-55.9475,-27.2928,68.38,4.7
63,13.7812,-92.3922,23.9,4.6
63,-2.4413,121.4417,10,4.8
63,-15.0051,-172.7066,10,4.7
63,-20.7511,172.8352,10,4.8
63,71.7325,-12.0923,10,4.5
63,-53.6306,160,10,4.6
63,-34.0651,56.3135,10,4.5
63,2.6909,89.2382,10,4.5
63,5.8916,126.0326,132.17,4.5
63,5.1466,94.2447,35,4.6
63,14.4028,-92.9172,10,4.8
64,52.0695,175.143,30.16,5
64,-9.2307,158.865,10,4.6
64,14.3164,-93.0199,10,4.9
64,15.7827,122.0968,39.71,4.5
64,14.3229,-93.0411,10,5.4
64,14.3105,-92.9789,35,4.7
64,-20.6256,-177.7739,491.75,4.5
64,-2.9069,129.6638,10,4.9
64,14.3214,-92.9158,43.03,4.9
64,-9.799,-75.4529,6.37,4.9
64,-6.2061,154.7294,90.75,4.7
64,8.5425,126.9168,16,5.8
64,-31.9711,-178.0726,10,4.9
64,10.9848,-74.7834,47.23,4.5
64,-22.3095,169.3862,10,4.7
64,-22.3616,169.4091,10,4.6
64,-55.4437,-1.6674,10,5.3
64,-55.3238,-1.6645,10,4.5
64,-22.696,171.5655,10,4.7
64,-36.2223,-97.5292,10,5.5
64,2.2532,126.8828,54.72,4.7
65,3.5358,126.9622,59.76,5
65,-32.0238,-177.8845,29,6.4
65,-31.8818,-177.9239,10,5
65,55.1719,164.4589,10,4.7
65,-32.4436,-178.5111,10,4.6
65,-4.1275,142.9308,129.58,5.6
65,38.7072,141.6366,65.54,4.9
65,23.1554,143.839,10,5
65,26.0517,141.1579,84.44,4.6
65,17.9201,40.2281,10,5
65,-32.2454,-177.7688,9.12,5.8
65,-32.0587,-178.4282,10,4.5
65,-14.8821,168.0226,33.98,4.6
65,17.8965,40.1955,10,4.7
65,66.3108,-157.2186,9.1,5.2
65,17.8748,40.2584,10,4.5
65,-32.158,-177.7742,10,5.2
65,-32.3543,-178.1678,10,4.6
65,-32.2545,-178.1523,10,4.8
65,2.1246,126.6637,46,5.1
65,-31.93,-178.0783,10,4.8
65,-32.0882,-178.0296,10,5
65,-12.8741,45.4656,10,4.5
65,20.8432,120.3393,10,4.9
65,13.4665,-44.8453,10,4.9
65,-32.0714,-178.0605,10,4.6
65,-6.3404,-79.2379,41.06,4.9
65,-38.5233,-68.8567,13.84,5
65,-32.2708,-178.0928,10,4.5
65,-18.7902,-69.4234,107.98,4.9
65,-32.101,-178.0262,10,4.7
65,-32.3281,-178.3863,35,4.7
65,-55.9064,-27.2307,35,4.5
65,-8.1316,108.5228,103.52,4.6
65,-26.4841,27.5558,5,4.8
65,51.7513,-175.34,46.32,5.1
65,-31.9528,-178.4372,35,4.5
65,38.6793,69.8334,10,4.7
65,-22.0369,-175.5047,10,4.8
65,30.4405,141.411,45.34,4.8
66,-43.1075,42.1486,10,4.6
66,-32.2164,-178.1681,10,4.9
66,-21.1938,170.133,138.5,4.5
66,-32.713,-176.9158,10,5.5
66,-29.4648,-72.6945,17,5.7
66,35.5821,31.0985,42.04,4.5
66,-32.4703,-178.3733,18.71,5.7
66,54.783,-164.8119,166.01,4.7
66,-32.339,-178.2954,10,4.5
66,46.3834,17.3539,10,4.5
66,-32.5335,-178.3602,10,4.5
66,48.4261,153.1102,121.71,4.9
66,1.8931,126.7822,44.76,4.7
66,-31.9944,-178.068,10,4.8
66,-59.1053,-26.0556,35,4.6
66,58.5979,-155.0633,132.5,4.8
66,-2.4202,140.2639,10,4.6
66,-32.664,-178.3785,10,4.6
66,22.4595,121.4571,13,5.4
66,54.2959,159.8076,109.11,4.5
66,-32.3735,-178.339,10,4.6
66,-31.9544,-177.8654,10,4.7
66,-3.7922,139.9435,10,5.2
66,-31.8111,-178.3124,35,4.5
66,-7.8089,118.9653,10,4.5
66,-31.9881,-177.914,10,4.9
66,-32.1065,-177.7834,10,4.5
66,-32.1481,-178.1302,10,5.2
67,-32.3055,-178.0402,10,4.8
67,7.1591,124.9877,30.04,4.5
67,10.384,126.006,30,6
67,35.3497,136.66,43.95,4.5
67,3.4865,126.4298,35,4.6
67,-32.1153,-178.1753,10,4.5
67,18.1088,40.1733,10,4.6
67,-16.4455,-173.6071,99.51,4.5
67,-30.2237,-71.3998,45.71,4.6
67,-54.3999,143.7951,10,4.8
67,-60.1593,-18.722,10,4.7
67,-32.1377,-178.1495,10,4.7
67,30.5325,142.0933,10,4.8
67,29.3259,139.496,385.73,4.5
67,55.2757,-134.9088,28.2,4.8
68,-7.5807,128.3625,151.2,4.7
68,-4.9872,151.9258,119.14,4.8
68,17.301,-100.6472,10,4.7
68,-32.2302,-178.4818,10,4.9
68,3.8454,127.1386,35,4.5
68,-31.4248,-70.0982,115.38,4.5
68,13.9604,144.5581,187.32,4.5
68,-18.6936,-172.7091,10,4.5
68,-6.1921,130.0816,143.36,4.6
68,-30.3747,-72.2047,10,4.5
68,-15.2974,-72.4796,99.41,4.5
68,-3.2806,90.2747,10,5.5
68,-17.8915,-178.6034,578.19,6.2
68,-17.821,-178.6132,566.24,4.8
68,-9.2941,112.6658,65.17,5.1
68,44.159,148.2887,38.26,5.1
68,-32.3186,-178.0699,10,4.6
69,18.9513,39.3622,10,4.6
69,-10.1317,152.0647,9,6
69,-25.7656,-70.5588,48.99,4.5
69,-35.2104,53.9157,10,5.4
69,9.9158,92.8115,35,4.7
69,-3.918,151.9,214.45,4.6
69,-20.9759,-176.3788,216.51,4.5
69,-9.9981,151.9221,10,4.9
69,-17.4219,-177.0732,390.33,4.7
69,58.4624,-31.8599,10,5.1
69,36.8322,142.3585,13,5.7
69,-5.2247,146.1752,50.01,5
69,36.8352,142.3407,10,4.9
69,36.9948,142.2776,10,4.7
69,58.4207,-31.7616,10,5.5
69,58.3514,-31.9495,10,5.9
69,58.4777,-31.3615,10,4.6
69,-35.211,53.8086,10,4.8
69,36.7315,142.4287,10,5
69,58.5066,-32.0339,10,4.6
69,58.2598,-31.7776,10,4.6
69,-23.0316,-178.7485,362.17,4.8
69,-6.5632,155.461,155.98,4.6
69,59.7914,-141.6326,13.8,4.8
69,11.8129,93.6513,115.85,4.5
69,-31.6487,58.1239,10,5.1
69,-21.2554,-68.6502,118.76,4.6
69,-21.2684,-178.0984,488.56,4.6
69,51.4361,-178.2604,51.25,5.2
69,33.2135,132.7262,44.21,4.9
